initial_state_id,path
876,-f2.-d1.-f2.-r1.-d2.-f0.-f0.-d1.-d1.r2.-f2.-d2.-r2.-f1.d2.f2.-d2.f1.-r0.f2.f0.-d0.-d0.r2
877,-r2.-f1.d0.-f2.d0.r1.-d2.f0.r2.d0.-f2.-d2.-f1.d2.f2.d0.f2.-d0.f1.f0.-d0.f2.-d1
878,r2.d1.-f2.-d1.r0.d2.-r1.d0.-r0.f0.d1.-r0.-r0.r1.d1.-r1.-d1.-r1.-r1.-f2.-d2.r2
879,f1.-r2.r0.f0.r1.-f2.-r0.-r0.f0.r1.-f1.d0.f1.-f0.-d1.r0.-d2.d1.r0.-d0.-d1.-d1.f2
880,r0.-r2.f0.d0.-r1.-f0.r0.-f0.-r1.-r1.-f0.-r2.-r0.-f0.-d1.f2.-r1.-f1.-r1.-r1.d0.f1
881,-r1.f1.-f0.d0.-f0.d0.-f0.-f0.-d1.-r2.-f0.-d0.r1.d2.f2.r1.-d1.f2.-r1.-f2.-d1.-d2.-d1
882,-f1.-r0.f0.d1.-d2.-r2.d1.-f2.-f2.-d2.-f0.-f0.d1.-f1.-r0.-d1.-r2.d0.r1.-d0.-f2.r2
883,r1.-f0.r0.d2.r2.f1.-r2.-f1.r0.d2.-d1.-f2.-r2.-d2.r2.-d0.-r2.d0.r2.d1.d0.r1.-d0
884,-r2.-d1.-r2.d1.-f1.d1.-r0.-f2.r2.-f0.d0.-r0.-f0.-r0.d0.r0.-f2.d0.-r0.-r0.f2.r0.r0.-d0
885,-d1.-f0.d1.r0.-f2.r0.-d2.-f1.-d2.f2.f1.d2.-r2.f1.r2.r0.-f1.-d2.d1.r0.f2.-r0.-d1
886,-d2.-r0.f1.d2.r1.f2.-d2.d0.r0.d2.-f2.r0.-f1.d2.r1.-f2.-d2.f2.d2.-r1.-f0.-d2.r0.f0
887,r2.f2.r1.d0.-f0.-r2.-f1.-r0.-d1.r2.f2.r1.d0.-r2.f2.d2.-f0.d1.r2.f2.f2.-r2.-d1
888,-r0.f0.r1.-f2.d2.r1.f1.-r0.d2.-f2.d1.r0.-d0.r2.-f2.d2.-f1.-r2.-d1.r2.-d1.f2
889,-f0.r0.-f2.d2.-f2.d0.f1.d0.-f0.d0.-f2.-f1.r1.f1.-d0.f1.-r2.d0.r1.-d1.-r1.d2.-f1
890,f1.r2.-d2.-f1.d0.-r0.-d1.r1.-d0.r1.-f1.f0.r2.f2.r1.d1.r1.d0.-d1.-r1.f2.r0
891,f1.d2.-r2.d0.f0.r0.r0.-d0.f1.-d1.r1.-f2.d2.r1.f1.f2.r1.-f2.-r2.f2.-r1.-d2.f0
892,d2.r2.-r0.-f0.-d2.r2.-d2.d1.-r1.f0.-r0.d1.r2.r2.-f1.-r2.-d1.f0.-f1.-r0.-f0.-r2
893,f2.-d2.d1.r1.-f2.r2.d2.f0.d1.f0.-r0.-f1.-r0.-f1.f0.d1.-f0.-r0.-f0.-d1.-r0.d1.f0
894,f2.d0.-f1.-d1.r0.-f0.r0.d0.f0.-r1.r0.r2.-d1.f0.-d2.r2.-f2.-r2.f2.d2.-r2.-f0.d1.r2
895,r0.-d1.d0.-r0.f0.-r1.-d1.-f1.-d2.r2.d2.-f2.-d0.f0.r2.f0.-d1.-r1.d2.r1.-f0.d1.-f0
896,d0.-r0.d2.-r2.-d0.r0.-d0.f2.r0.-d1.f0.r2.r1.-f2.d1.d1.f0.-r0.-f0.d2.r2.r2
897,d0.-r2.-r2.f2.-d0.f1.d1.-r1.r0.f2.r0.-f1.-r0.d2.-d1.r1.-d0.-r0.-f0.-f0.r0.d0.-r1
898,-f2.r2.-d0.r1.-d0.-r2.f0.d1.-d2.f2.-f0.r2.-f1.d1.-d0.r0.r0.d1.-r0.d0.f1.-r0
899,-r1.-f0.d2.-f0.-d0.-r2.-d1.r0.-d0.r2.-f0.-f2.-d0.r2.-d0.f2.-r2.-d2.r0.d2.-r0.r2.d0
900,-r0.d0.-r0.-f2.-r2.f0.-r1.-d1.f1.-r0.d1.f2.d0.-f2.-f2.-d1.-f2.-r1.-f0.-d1.f0.-r1
901,d2.r0.f0.d2.r2.-d2.-f2.f0.-r0.-f1.-d2.-f2.r2.f2.r0.f1.d0.r1.-f2.-f1.-d2.-f0.d0
902,-r2.-d2.-f2.-r0.f1.-r1.-f2.-d0.-f1.-r2.-f0.d2.f1.r1.-f2.d1.r1.f2.r1.f0.r2.-f1
903,f0.r1.-f1.-d0.-r0.d1.r2.-f2.-r0.f2.-d0.d1.r2.-d2.-r2.d2.-d1.f1.r1.-f1.-d1.-r0.-d1
904,-d0.r2.-d2.f2.-r1.-f1.-d0.r2.d1.d0.-f1.d2.f2.-r0.f0.-f1.r2.r2.d2.-f1.r2.-f0
905,f0.-d1.-r2.d2.-r2.f0.r0.-d0.r2.d0.-f2.r1.-f0.-d2.f0.-f1.-r1.f1.-r1.-r0.d0.f1.r0
906,d0.-d2.r2.f2.-r2.f1.d0.r1.-r0.f1.r1.d1.-d2.f2.-d2.-r2.r1.d0.-r1.r2.d0.-r2
907,f0.-f1.d0.d0.f0.-f1.r0.d0.-d2.-f0.-d0.r1.d2.-f1.-r0.d2.f1.-f2.d1.f2.-r2.-r1.d0
908,f1.r0.d1.r1.f2.-r2.-f1.-f2.r0.-f2.d1.f1.-r0.-f1.-d2.d0.-r0.-f1.-r0.f2.d0.-f2
909,-f0.-r2.-d0.-r0.f2.r2.-d0.-r2.r0.-d1.r1.r2.f1.r1.-f2.-d1.f0.-r2.d1.r2.-f2.-r2.f2
910,f0.d0.-d2.-f2.-d0.-r2.d0.r1.-d1.-f1.d1.-d2.f2.-d2.-f0.f2.r2.f1.-r2.-f2.-r0.-f1
911,r2.d0.-f0.-r0.d0.f0.d1.r2.f0.d0.d2.-r2.-d2.-r1.-r1.f1.-r0.f2.-d1.-f2.f1.r1.r2
912,d1.f2.-r0.-d2.-f0.-d1.-f0.d1.-r0.f0.-d1.-f0.-d0.d1.-f2.-d0.-r2.-d2.r2.d2.r2.-f1
913,-r0.-f1.r1.-r0.d2.-d0.r0.-d0.f0.d2.r0.r0.-f2.-r0.-f1.-r1.-d2.f0.-d0.-f0.-d1.-f2.-f0
914,-f1.-d2.-r0.d0.f1.f1.d1.r1.-r2.-f2.r2.f0.r1.d2.-r1.-d1.f0.d0.r2.-d0.-r2.d1.-f0.d0
915,-r0.d2.d2.-r1.-d0.-r0.d0.-r0.r2.-f2.-r0.-d2.-r2.-f0.-f1.r1.-f2.d2.-f2.r0.d0
916,-d2.f0.d0.f0.-d1.f1.-d2.r1.-f1.r2.-f2.d1.f0.d2.-r0.f0.-r2.-d2.-r0.d2.d2.r2.-d0.-d1
917,r2.-d1.-d0.r1.d1.f2.-r0.-d1.d2.-r0.-d0.-r2.-f0.-r1.-d0.r1.-d2.-f2.-f2.r0.-f2
918,-f2.-f2.-r0.d2.f0.-d1.r2.f2.d2.-f0.-r0.r1.-d2.r1.d2.r2.r1.-d2.f0.r1.-f2.f1
919,r0.-d1.f2.-f0.r1.-f1.-d2.r1.f2.r1.f2.d0.-f1.r2.-d0.-d1.f1.d1.r2.-d0.f1.r2.-d1
920,d0.d0.-f2.f1.r0.-d0.r0.-f2.-r0.d0.f0.r0.-d1.-f1.r1.d0.f1.r1.r1.-f0.-d1.-f1.-d1.-d1
921,f2.r2.d0.-f1.-d1.-d1.r2.-f1.-d2.-d0.f1.r2.f2.-r2.-r0.d2.-r2.-d0.r2.r2.-d0
922,-r1.-f2.-d1.f0.d0.-r0.-d1.-f2.-r0.-d2.f0.d2.-f0.r0.-d1.-f1.d1.-r0.f0.-d1.-f1.-r2
923,-r2.-d2.-r1.-f2.-r0.f0.r2.-f1.f0.d0.r1.-d1.-r1.-d1.f0.-d2.r1.d1.-r1.f1.-d1.r0.d2
924,r1.-d0.-f2.f1.-d0.f2.-r0.f0.f2.d1.r2.-f2.-f2.d2.f2.r1.d2.-r1.f2.-r2.-f1.r1
925,-f0.-d0.r0.-f2.r0.d2.-r2.-f1.-d0.-d0.-r2.d2.-f1.-r1.-d2.f1.f1.-d0.r1.-d2.r2.d2.-r2
926,f0.d0.r0.f0.-f1.d1.-r1.d0.r0.d1.-d0.-f0.d0.d0.r0.-f0.r1.f0.-d2.-f0.d0.r2.-d0.r2
927,r1.f2.r1.-f0.-f0.r1.d2.-f0.-r2.f0.-r0.f1.r0.d0.f2.d2.-r0.-d2.d1.-r0.d2
928,-d0.-f2.-f2.d2.r1.f0.r2.-d1.d0.f0.r2.-r1.d2.r0.r0.f1.r2.-d1.-r2.f1.f0.-d1
929,-r0.d0.-f0.d2.f1.d0.-r2.r0.-f0.d2.f2.d1.-f1.-d1.-f0.-d2.-f1.-f0.r1.f2.d0.-r1.f2
930,-d0.-r1.f1.-r2.-r2.f0.-r1.f2.-r0.-d0.-r0.d0.-r0.-f0.-d2.-r2.d2.-r2.-f2.d2.f2.r0.-r1.f2
931,-d1.-r0.-d1.-d1.r0.d2.-f0.-r1.r0.-f0.d1.-d2.f0.d0.f1.d0.d1.-f0.-d0.f0.-r0.d2.r0
932,-f2.d2.-d1.-r2.d1.f0.-d2.r0.-r2.-r1.f0.d1.-r0.d1.-r1.f2.r0.f1.d2.r1.-d2.d0
933,-d2.-r2.f2.-d0.-r2.-f0.-r2.f2.-d2.-r0.d2.f1.-d2.-f0.f2.r0.f0.r1.-d2.f2.-r2
934,f1.d2.-r2.f1.-d1.-f2.r2.f0.f2.-r2.d1.-r0.d2.-d1.-r0.d2.d1.f0.d2.f2.-r1.-r2.-f0.r2
935,f2.d2.r2.-f0.f1.d1.-r2.-d2.-f2.d2.-f2.-r2.-f1.r0.-f0.r0.f2.d0.f0.-r2.-f0.r2.f1
936,f0.d1.-r0.-d2.-d2.r0.-r1.d2.-r2.d1.-d0.r1.d2.d1.-r1.-d1.-r2.-d0.-r1.d0.r1.r0.d1.-f1
937,-f2.-r2.-d1.r0.-d0.-f0.f1.-d1.r0.-d0.r2.-f1.-d2.-f1.-r1.-f0.r1.f1.d1.-r1.-r0.d2.f0
938,-d2.d1.r0.-d2.f0.d2.f1.-r2.f2.-r0.r2.d0.d2.f2.-r2.f1.r0.r0.d1.f0.f0.-r0
939,-f1.-r1.d1.f0.-r2.-f0.-r1.-d2.-f2.f1.-d1.f0.r1.f2.-r1.-f2.r1.-r0.f2.r2.-f2.-f2.-f0
940,-f1.-d1.-r0.-r0.f0.r1.-f1.-d1.r2.f0.-d0.-r0.d2.-r0.r1.r2.-d0.-r2.-d1.r2.-d1.r0
941,-d1.r1.d2.f0.r0.d0.f0.d2.-r0.f1.f1.r2.d0.-f2.f1.-d0.-f1.-d2.-r1.-d0.d1
942,d2.f0.-r1.d0.-f2.-r2.f2.-r0.-d2.f1.-d1.-r0.d2.f2.r1.-f2.-d0.-d0.f2.d0.-r1.d1.-f2.d0
943,r0.-d0.-r1.d2.r2.-f1.r2.d1.r1.f2.d0.-d2.r2.-d0.-d1.r1.d1.r2.-d1.-r1.f0.-r1.d2
944,-d2.f1.r0.r0.-d0.r0.f0.-r1.-r2.-f0.-d1.f2.-d0.f2.-d0.-r0.f0.-d2.f0.d0.-f1.r2
945,f2.-r1.-f1.-r2.f2.d0.-r1.-f1.-r1.f0.f0.-r0.f0.d2.f2.-f0.-d0.f0.-d2.r1.-f1
946,r1.-d0.r1.f2.d1.d1.-r2.-f0.r2.f0.-r2.-r2.d0.-f0.-d2.-r1.-d0.-f0.d0.-f1.f0.-f1
947,-r0.f1.-r0.f2.r2.-f2.f0.-r0.-f0.d2.-f1.-d2.f2.r0.r0.-f0.-f0.-r0.d2.-f0.-f0
948,-r0.-f1.-r0.-d0.-f2.-r1.d1.f0.-f1.r2.d1.-f2.d1.f1.-d2.-d2.-f1.-r2.-f1.-d0
949,r0.f2.-r1.f2.d0.f1.-d2.-f0.-r2.f2.-d0.-r1.d1.-r1.-f2.r1.-d1.-r0.-d1.-r2.-d2.r2.d1
950,f0.-d0.r1.-f1.r1.d2.-r0.d1.f1.f1.d0.-f0.-f0.r0.-d1.f0.-d2.f0.-f2.d0.-f2.r1
951,r2.-d1.-f2.-r0.-f0.d0.-f0.-r0.r1.-f1.-r0.f1.-d0.-f2.d1.d0.-f2.-d0.d1.-f1.d2.f1.-d1
952,-r0.-d1.-d2.f2.-f1.-d0.f1.-d0.-f2.-r1.f2.r0.d1.-r1.-f1.f2.-r1.-d2.-f2.r1.-f2.d0
953,r0.-f2.d1.-f2.r2.f1.-r1.-f2.r0.-f0.-r2.f2.d1.r0.f0.r1.-f0.-r1.-d0.f2.-f1.d1.f1
954,-d0.r2.f1.d0.f1.-d1.-r2.d1.-r2.-f2.r2.d0.f0.-d0.-r2.r1.d2.-f1.-f1.-f0
955,-d1.-f0.-r2.f1.-d0.r2.d2.-r0.f2.-d0.f0.d2.r1.f1.-f0.-r1.-f2.d0.f1.-r0.-d0.f0.f1
956,f2.-r2.-f0.r1.-d2.-r2.f0.-r0.-f0.-r2.-f0.-d0.-d1.d2.-f0.-d2.-f1.d1.f2.-r2.-r0.-d1
957,d0.f2.-r1.d2.-r1.-d0.d2.r0.d2.-r2.d2.r2.r2.d1.r1.-d0.-r2.f1.-r0.-f1.d0.f0.f2
958,f0.r2.r2.-f0.-d2.-r0.f2.-r1.-d0.-f2.d2.f0.-r2.f1.-f2.-d0.r0.-d1.r2.f2.f1.r1
959,r2.f2.-d1.f2.-r0.f2.-f1.r1.d0.f2.-r2.d1.r2.-d0.r2.f2.d0.-f2.d2.-f1.-d1.f1.d1
960,r0.-d1.-f0.r2.-d2.-r0.-d2.-d0.r2.f2.-d2.f2.-d1.r2.r2.d1.-f2.-d0.-d1.f1.f2.r2.f2.d0
961,f0.-r1.-d0.r0.-r2.f0.d1.-r2.-f0.d0.-r0.d2.-f0.d1.f0.d1.-f2.r1.f2.-r1.d2.-d0.r2
962,d0.r0.-f2.-r0.-d2.f2.-d1.f0.-d0.f2.r2.d0.f1.-d2.-f2.-f2.-r0.-d1.f2.d1.-f2.-r1.-f0.-r2
963,r0.-f1.-d1.-f0.r0.f0.r0.f2.r0.-f2.-d0.-r1.d0.-f1.r1.r1.-f0.-d2.r0.f0.d2.-r1.-d2
964,f1.r0.f0.-r1.f1.d1.-f2.-r0.r1.-d1.-r0.f0.r2.f2.-r2.f1.-r1.-f0.r2.-d1.r0.f0
965,-d0.d1.r2.d2.f2.-r1.-d1.-f0.r0.f1.-f0.d2.-d0.-f1.-d1.f1.d1.-f0.d0.d0.f2.r2.f0
966,-r1.-f0.d2.-d1.-f2.-d1.-r2.d2.-f0.d0.r0.d2.r1.-f2.-f0.-d1.-f1.d0.d0.-r0.d2.-d1
967,-f2.-r2.-f2.-d2.f1.d0.-r0.-d1.-f0.r1.f1.d2.d2.-r1.-d1.r2.d2.f2.f2.-r2.d0.r1.r1
968,d2.-f2.d0.r0.-d2.-f2.-r0.d1.-r0.-f2.-d0.r2.-r1.-f1.r1.-d1.f0.d1.f1.d2.f1.f1.-d1.d2
969,-r0.d1.r2.f0.-r2.-f0.r2.f2.r2.d0.r2.-f1.f0.d0.-r2.d2.f2.-r1.-f2.-r2.f2.-r2.r1
970,f0.-d0.-r1.-f2.-d0.f2.-f1.-d1.-r1.-d0.-f2.-d1.d2.r1.d1.r2.f0.-d1.f2.d1.f1.-r0.-f0.-d2
971,-f2.-d0.d2.-f0.d2.-r0.f1.d0.-r0.f1.-d1.-r1.d0.r2.-f2.-d0.f2.d2.-f0.-d1.f0.-d2.f0
972,-f0.r0.-f1.-d0.-r0.f2.-r0.r2.-f2.d1.-d0.-f1.r0.-d0.-r2.-r0.d1.d2.-r0.f2.-r1.-f2.-r0.-f1
973,d0.f1.-d1.r1.r0.d0.-r0.-d2.r2.-f2.d0.-r1.-f2.-d0.-d0.-f0.-r2.f0.d0.-f1.-r2.f1.d0
974,-r0.d2.r1.d0.-r1.d2.r0.-f1.r2.-d1.-d1.-d2.f2.-r1.-d2.r2.-f0.-r2.-d1.-d2.-r2.d0
975,-d1.d2.-r2.-f1.d0.-r0.f0.-d0.r1.-f2.-f2.d2.-r1.f0.f0.-r1.f0.r1.d1.r1.d2.-r1.-d2
976,f0.-d0.f0.-r0.d0.-r0.d1.-r1.d1.-r2.-d0.d1.-r0.-d1.-r1.-f2.r0.-f1.-r2.-d2.r2.d1
977,f1.r2.-r1.d0.-r1.-f2.-f2.r1.-d1.r0.r0.f0.f1.-r2.f2.d1.-r1.-r1.f0.-d2.-f0.-d0.-d1
978,r2.r2.f2.-r2.f1.f1.r0.f1.d2.f1.-r0.-d0.f1.d0.-d2.r0.f1.-f2.d1.-f1.d0.f0.-d0.f2
979,f2.d0.-f2.f1.-r2.d2.r1.f1.-d0.-f2.-r2.f0.d0.-r1.r0.-f1.d2.f1.-d2.f0.-d2
980,-r1.f2.r0.f1.d2.f0.-d1.r2.-d2.-r1.f0.r1.d1.-d0.-r1.-f1.d2.f0.r1.d0.-f1.-r1
981,r2.-d2.f2.-r1.f1.d0.-f0.r1.-d0.-r1.f2.d0.-f0.-f0.d0.d0.r0.-d0.f0.d0.f0.f0.-r2
982,-f2.d2.-r0.-f1.f0.d2.r2.-d1.-f0.-d0.f0.d0.r1.-f0.-d0.-f2.f0.-d0.-f1.d2.-f2.f1
983,-r0.d2.-r0.-r0.d1.f2.r1.-d1.-f2.-f2.-d0.-f1.f0.d0.-r1.f0.r1.d1.d2.-f2.-r1.d1.-r0
984,r0.-d2.-r0.f0.-d1.-r1.-f0.-d2.-f2.d0.f0.-r0.f1.-f0.-d2.-r1.-r0.-d0.-r1.d1
985,r1.-r0.-f2.f1.f0.d2.-r0.f0.-r1.-f2.-d1.r0.f1.-r2.-f0.d1.f1.f2.d2.f1.-d2.-r0.-d1
986,-r2.d1.-r2.-f2.-r1.f2.-d0.f2.r2.-d0.f0.d2.r0.-f0.-d1.-f0.-d2.d0.f0.r2.d1.d0
987,d2.-r1.-f1.d0.f2.-d2.-f2.d0.f1.f1.r2.-r1.-d0.f2.r0.-f1.-d1.-d1.d2.-r2.r1
988,d2.-r1.-r2.-f1.d0.f0.-r0.d1.-f0.-r0.f0.-f1.-d2.f0.-r1.-f2.-r0.f1.r2.f0.-f1.-d1
989,-f2.d0.r0.f2.-d0.d2.f2.d2.r1.-f2.r1.d1.f2.d0.d0.f2.-d2.-f2.-d2.-r0.-d1.f2.-d0
990,-f2.-d2.f2.-r0.f1.-d1.f2.r0.f1.d2.-d0.r2.f1.-r2.-r1.f0.r1.-d0.-r0.-d0.-r0.-f2
991,d1.-r2.d2.r2.f0.d0.r0.-d1.-f0.-d2.-f0.f1.d2.r2.f2.-d1.-f2.-r0.-f0.d2.-f1.-r0.-r0
992,r2.-f2.f0.-r2.r0.d2.-f2.-r1.d2.r2.-d2.-f2.-f2.-d1.f0.-d2.-r0.-d2.d1.-f0.d2.f2
993,-r2.-d0.r0.-f0.d2.r0.d2.-f2.-r1.-f1.r1.r0.r0.f1.f0.-d1.-f0.-r0.f2.r0.-d0.r2.-d2
994,-r2.-d0.-f1.-r2.r1.f0.-d2.-f0.d0.-r1.f1.-d2.-r0.f1.-r1.d1.-f0.d2.f0.d1.-f1.d1
995,f2.d1.f2.-d2.f1.-d1.f0.f1.r1.d0.-d2.r2.d2.-d0.-f0.f1.r1.-f1.d2.r1.d1.d0.d0
996,-r2.-f0.r2.-d2.-d0.r0.-d2.f2.-f0.r0.d0.-r0.f1.-r2.-r1.d2.-d0.f1.-d2.r1.-d0.-f0
997,-r2.f1.f1.d1.-d2.f0.r1.d1.r2.-d2.-r1.-f1.-r0.r2.f0.d0.r0.d0.d0.-r2.r1.-d0.f0
998,-f0.d2.r1.d1.-r0.-d2.d0.r0.f1.r2.-d2.f2.d2.-r0.-f1.-r1.f2.-d2.-r0.f2.r0.-d1
999,d2.d2.-f2.d1.-r1.-f2.-d0.-f0.-r1.f2.r2.f1.r2.r0.r0.-f0.d0.-f0.-d0.d1.-f0.r2.r2
1000,-f0.-r0.-f0.r2.-d0.-r1.-f0.-f0.-d1.d2.-r2.-d0.-r2.f1.-r1.-f2.-r0.-d1.-f0.r0.-f1.-f2
1001,d1.f1.-d2.r2.-d1.-r1.-f0.d2.f1.d2.-r1.d1.f0.-f2.d2.r2.-d2.-r2.-f1.-d2.-r0.-d1.f0
1002,r2.d0.f2.-r0.f2.-d1.f2.r2.f1.f0.r2.f2.d2.-r0.d0.-d1.-r2.d1.-f2.-d1.d0.-r1
